PlanId,BrandId,BreweryId,BarCode,QRCode
3,2,1,11003345,7552240511
3,2,1,11003345,7920028620
3,2,1,11003345,9119958318
3,2,1,11003345,9607642199
3,2,1,11003347,545123025
3,2,1,11003347,1153569682
3,2,1,11003347,1293847731
3,2,1,11003347,1444697327
3,2,1,11003347,2204608759
3,2,1,11003347,2226826592
3,2,1,11003347,3347267298
3,2,1,11003347,5799583036
3,2,1,11003347,7308245203
3,2,1,11003347,7630012823
3,2,1,11003347,7714128073
3,2,1,11003347,7788223704
3,2,1,11003347,8236957117
3,2,1,11003347,9990686644
3,2,1,11003348,105745199
3,2,1,11003348,1600400030
3,2,1,11003348,1683077309
3,2,1,11003348,3137618935
3,2,1,11003348,3584192078
3,2,1,11003348,3804460015
3,2,1,11003348,4359020120
3,2,1,11003348,5717516942
3,2,1,11003348,7205708375
3,2,1,11003348,7350227523
3,2,1,11003348,7614247850
3,2,1,11003348,8443301631
3,2,1,11003348,9511420776
3,2,1,11003348,9804776437
3,2,1,11003364,332112486
3,2,1,11003364,1161464087
3,2,1,11003364,1484177226
3,2,1,11003364,1486796256
3,2,1,11003364,3441475728
3,2,1,11003364,4842399468
3,2,1,11003364,5129134704
3,2,1,11003364,6149247663
3,2,1,11003364,6446305258
3,2,1,11003364,7276157852
3,2,1,11003364,8655075161
3,2,1,11003364,9082321781
3,2,1,11003364,9216552672
3,2,1,11003364,9431686707
3,2,1,11003366,1234473563
3,2,1,11003366,1977127366
3,2,1,11003366,2619149604
3,2,1,11003366,3149459891
3,2,1,11003366,3420355436
3,2,1,11003366,3736345832
3,2,1,11003366,4133158849
3,2,1,11003366,4985828854
3,2,1,11003366,5890769028
3,2,1,11003366,6099325702
3,2,1,11003366,6426683906
3,2,1,11003366,9145672514
3,2,1,11003366,9174153761
3,2,1,11003366,9647490445
3,2,1,11003368,1195302025
3,2,1,11003368,1886863013
3,2,1,11003368,2852260845
3,2,1,11003368,3418720257
3,2,1,11003368,3979878244
3,2,1,11003368,6744779919
3,2,1,11003368,6756169414
3,2,1,11003368,7035472558
3,2,1,11003368,7714938641
3,2,1,11003368,8020294880
3,2,1,11003368,8140568582
3,2,1,11003368,8705125565
3,2,1,11003368,8915857576
3,2,1,11003368,9255921458
3,2,1,11003378,556186420
3,2,1,11003378,757195678
3,2,1,11003378,1304767267
3,2,1,11003378,2299891868
3,2,1,11003378,2891642002
3,2,1,11003378,4631707263
3,2,1,11003378,4653386638
3,2,1,11003378,4932051677
3,2,1,11003378,7016561680
3,2,1,11003378,7319149574
3,2,1,11003378,7464400813
3,2,1,11003378,8132118247
3,2,1,11003378,8355354285
3,2,1,11003378,9405566854
3,2,1,11003382,136096069
3,2,1,11003382,601564257
3,2,1,11003382,1666815296
3,2,1,11003382,1707063923
3,2,1,11003382,1971060107
3,2,1,11003382,2338876019
3,2,1,11003382,5728511284
3,2,1,11003382,6479273930
3,2,1,11003382,6861054407
3,2,1,11003382,7754656609
3,2,1,11003382,8087241602
3,2,1,11003382,9377417543
3,2,1,11003382,9381328049
3,2,1,11003382,9693006375
3,2,1,11003385,514176142
3,2,1,11003385,1138061179
3,2,1,11003385,1494099010
3,2,1,11003385,2153796829
3,2,1,11003385,2388112553
3,2,1,11003385,2978898215
3,2,1,11003385,3274199506
3,2,1,11003385,3504404279
3,2,1,11003385,3733593464
3,2,1,11003385,6776680873
3,2,1,11003385,7197431314
3,2,1,11003385,7837460364
3,2,1,11003385,8333466789
3,2,1,11003385,9846782974
3,2,1,11003388,123176863
3,2,1,11003388,253369609
3,2,1,11003388,1903518130
3,2,1,11003388,2008953585
3,2,1,11003388,2130174376
3,2,1,11003388,3037684283
3,2,1,11003388,3555798730
3,2,1,11003388,4796830003
3,2,1,11003388,5363336241
3,2,1,11003388,6638987176
3,2,1,11003388,7449637356
3,2,1,11003388,8529064137
3,2,1,11003388,8932653521
3,2,1,11003388,9462325973
3,2,1,11003389,145764499
3,2,1,11003389,1957417090
3,2,1,11003389,3869014683
3,2,1,11003389,4965919239
3,2,1,11003389,5031363156
3,2,1,11003389,5078841765
3,2,1,11003389,5185824173
3,2,1,11003389,5315363406
3,2,1,11003389,5901820549
3,2,1,11003389,7244630052
3,2,1,11003389,8291036798
3,2,1,11003389,9275707721
3,2,1,11003389,9277839498
3,2,1,11003389,9428063167
3,2,1,11003390,960713400
3,2,1,11003390,1712146769
3,2,1,11003390,3083737632
3,2,1,11003390,3225226359
3,2,1,11003390,3417872837
3,2,1,11003390,3604812836
3,2,1,11003390,4757561825
3,2,1,11003390,5729861232
3,2,1,11003390,6056838933
3,2,1,11003390,7507988313
3,2,1,11003390,7920480850
3,2,1,11003390,8278758199
3,2,1,11003390,8950785359
3,2,1,11003390,9836965375
3,2,1,11003391,2742128829
3,2,1,11003391,4516226189
3,2,1,11003391,4873011796
3,2,1,11003391,4976325262
3,2,1,11003391,5116308410
3,2,1,11003391,5206179596
3,2,1,11003391,5217939287
3,2,1,11003391,5447679442
3,2,1,11003391,5631243554
3,2,1,11003391,8322146104
3,2,1,11003391,8880682893
3,2,1,11003391,8907841633
3,2,1,11003391,9839126719
3,2,1,11003391,9868784021
3,2,1,11003392,28226788
3,2,1,11003392,45707830
3,2,1,11003392,254759129
3,2,1,11003392,266364885
3,2,1,11003392,813725284
3,2,1,11003392,868407019
3,2,1,11003392,896991682
3,2,1,11003392,1025865072
3,2,1,11003392,1082292645
3,2,1,11003392,1369023693
3,2,1,11003392,1550974445
3,2,1,11003392,1672126875
3,2,1,11003392,2360355733
3,2,1,11003392,2900600605
3,2,1,11003392,2965800749
3,2,1,11003392,3339040189
3,2,1,11003392,3432383735
3,2,1,11003392,3450603527
3,2,1,11003392,3988524179
3,2,1,11003392,4065768810
3,2,1,11003392,4183396041
3,2,1,11003392,4235738113
3,2,1,11003392,4239692980
3,2,1,11003392,4439867233
3,2,1,11003392,4497382747
3,2,1,11003392,5059665862
3,2,1,11003392,5068515093
3,2,1,11003392,5258427415
3,2,1,11003392,5263004224
3,2,1,11003392,5471195193
3,2,1,11003392,5666815522
3,2,1,11003392,6223898137
3,2,1,11003392,6594854871
3,2,1,11003392,6682761370
3,2,1,11003392,6845625867
3,2,1,11003392,6850777697
3,2,1,11003392,6877553727
3,2,1,11003392,6913315762
3,2,1,11003392,7056638759
3,2,1,11003392,7815634635
3,2,1,11003392,8446836312
3,2,1,11003392,9851131731
3,2,1,11003393,1286355312
3,2,1,11003393,1913125182
3,2,1,11003393,2062419847
3,2,1,11003393,3457458680
3,2,1,11003393,4217741828
3,2,1,11003393,5299084509
3,2,1,11003393,5782028917
3,2,1,11003393,6669486221
3,2,1,11003393,6684539972
3,2,1,11003393,6790508387
3,2,1,11003393,7672030323
3,2,1,11003393,7762940799
3,2,1,11003393,9192773972
3,2,1,11003393,9906211560
3,2,1,11003401,1596516224
3,2,1,11003401,2131334835
3,2,1,11003401,2275795093
3,2,1,11003401,4582199795
3,2,1,11003401,4602582441
3,2,1,11003401,4672044703
3,2,1,11003401,5316596238
3,2,1,11003401,5369084284
3,2,1,11003401,7040888662
3,2,1,11003401,7335809898
3,2,1,11003401,7356484281
3,2,1,11003401,7634703955
3,2,1,11003401,9049805224
3,2,1,11003401,9252926242
3,2,1,11003410,1100855417
3,2,1,11003410,1998709903
3,2,1,11003410,2126159347
3,2,1,11003410,3502044477
3,2,1,11003410,4549604090
3,2,1,11003410,4945112499
3,2,1,11003410,5134256183
3,2,1,11003410,6604472828
3,2,1,11003410,6744524934
3,2,1,11003410,7494079384
3,2,1,11003410,8134559563
3,2,1,11003410,8807073655
3,2,1,11003410,9645167023
3,2,1,11003410,9901489048
3,2,1,11003411,107915593
3,2,1,11003411,126605947
3,2,1,11003411,150372044
3,2,1,11003411,3904395066
3,2,1,11003411,4063928037
3,2,1,11003411,4075725431
3,2,1,11003411,4518541564
3,2,1,11003411,5109969904
3,2,1,11003411,5375153965
3,2,1,11003411,5740694318
3,2,1,11003411,6933562642
3,2,1,11003411,8702611748
3,2,1,11003411,9427229594
3,2,1,11003411,9915649399
3,2,1,11003414,434187758
3,2,1,11003414,3283543116
3,2,1,11003414,3520749324
3,2,1,11003414,4167631115
3,2,1,11003414,4572320434
3,2,1,11003414,5405056733
3,2,1,11003414,7156216029
3,2,1,11003414,7412392548
3,2,1,11003414,7504745705
3,2,1,11003414,7736336911
3,2,1,11003414,8715915493
3,2,1,11003414,8917450788
3,2,1,11003414,9499650903
3,2,1,11003414,9962054127
3,2,1,11003415,658034021
3,2,1,11003415,1226953494
3,2,1,11003415,2549034167
3,2,1,11003415,3388315194
3,2,1,11003415,3512856462
3,2,1,11003415,4125907230
3,2,1,11003415,5887488464
3,2,1,11003415,5960426168
3,2,1,11003415,6424806036
3,2,1,11003415,6631263033
3,2,1,11003415,7120240274
3,2,1,11003415,8412088800
3,2,1,11003415,9026513626
3,2,1,11003415,9125129449
3,2,1,11003429,858198179
3,2,1,11003429,1259707164
3,2,1,11003429,3728987832
3,2,1,11003429,3882906083
3,2,1,11003429,4475333552
3,2,1,11003429,5426480418
3,2,1,11003429,5739533623
3,2,1,11003429,6153577893
3,2,1,11003429,6240965506
3,2,1,11003429,6688884641
3,2,1,11003429,8008754152
3,2,1,11003429,8778568111
3,2,1,11003429,9450395953
3,2,1,11003429,9516970675
3,2,1,11003431,99945635
3,2,1,11003431,449260194
3,2,1,11003431,1576532840
3,2,1,11003431,1616825268
3,2,1,11003431,1767565855
3,2,1,11003431,2966926067
3,2,1,11003431,3220083672
3,2,1,11003431,5517997352
3,2,1,11003431,5993419651
3,2,1,11003431,6644301151
3,2,1,11003431,6912680149
3,2,1,11003431,7750378251
3,2,1,11003431,7993209385
3,2,1,11003431,9719343484
3,2,1,11003437,1243749799
3,2,1,11003437,1330351835
3,2,1,11003437,2059439962
3,2,1,11003437,2460285328
3,2,1,11003437,2523528621
3,2,1,11003437,2738434691
3,2,1,11003437,3323933719
3,2,1,11003437,3368504270
3,2,1,11003437,3913029983
3,2,1,11003437,5131330001
3,2,1,11003437,5815749950
3,2,1,11003437,7062784392
3,2,1,11003437,7318828039
3,2,1,11003437,9543261586
3,2,1,11003442,22194877
3,2,1,11003442,431021300
3,2,1,11003442,634738972
3,2,1,11003442,784792725
3,2,1,11003442,2199145625
3,2,1,11003442,2494709608
3,2,1,11003442,3808428607
3,2,1,11003442,4732461676
3,2,1,11003442,5259630357
3,2,1,11003442,5443151198
3,2,1,11003442,6626831184
3,2,1,11003442,7637656672
3,2,1,11003442,7718248294
3,2,1,11003442,9737768086
3,2,1,11003452,421016899
3,2,1,11003452,1825681815
3,2,1,11003452,2228910187
3,2,1,11003452,2408680941
3,2,1,11003452,2984346067
3,2,1,11003452,3572433732
3,2,1,11003452,4495399602
3,2,1,11003452,4708330815
3,2,1,11003452,4734142764
3,2,1,11003452,5640113835
3,2,1,11003452,7109121511
3,2,1,11003452,7752595456
3,2,1,11003452,8284204318
3,2,1,11003452,9000663684
3,2,1,11003453,1962678551
3,2,1,11003453,3850165758
3,2,1,11003453,3958537564
3,2,1,11003453,3959452847
3,2,1,11003453,5024530081
3,2,1,11003453,5162480474
3,2,1,11003453,5221410637
3,2,1,11003453,5527874293
3,2,1,11003453,5742150207
3,2,1,11003453,6271758811
3,2,1,11003453,7448562711
3,2,1,11003453,9325286596
3,2,1,11003453,9356643558
3,2,1,11003453,9460388670
3,2,1,11003464,1239483728
3,2,1,11003464,1585979055
3,2,1,11003464,1887775259
3,2,1,11003464,2547700224
3,2,1,11003464,2899219515
3,2,1,11003464,5010286599
3,2,1,11003464,6458610499
3,2,1,11003464,6870646643
3,2,1,11003464,7101882870
3,2,1,11003464,7426875341
3,2,1,11003464,7593446860
3,2,1,11003464,8569109028
3,2,1,11003464,9589512571
3,2,1,11003464,9604659207
3,2,1,11003465,436150813
3,2,1,11003465,876983623
3,2,1,11003465,1701410245
3,2,1,11003465,1927009977
3,2,1,11003465,2584235993
3,2,1,11003465,5096646563
3,2,1,11003465,5193210089
3,2,1,11003465,5777013940
3,2,1,11003465,6548021888
3,2,1,11003465,7023672344
3,2,1,11003465,7770535562
3,2,1,11003465,8630116011
3,2,1,11003465,9112227657
3,2,1,11003465,9815533374
3,2,1,11003473,1446215242
3,2,1,11003473,1578003011
3,2,1,11003473,1783229741
3,2,1,11003473,2277712852
3,2,1,11003473,4182275912
3,2,1,11003473,5198607453
3,2,1,11003473,5957859518
3,2,1,11003473,6157721647
3,2,1,11003473,7727951358
3,2,1,11003473,8197989354
3,2,1,11003473,8567937535
3,2,1,11003473,8611484273
3,2,1,11003473,9200614471
3,2,1,11003473,9870205228
3,2,1,11003480,1268840771
3,2,1,11003480,2195140274
3,2,1,11003480,2277595415
3,2,1,11003480,2942039159
3,2,1,11003480,3811649273
3,2,1,11003480,5553207683
3,2,1,11003480,6229809082
3,2,1,11003480,6459586150
3,2,1,11003480,7284707947
3,2,1,11003480,7677992940
3,2,1,11003480,7694514830
3,2,1,11003480,7879573643
3,2,1,11003480,8048241147
3,2,1,11003480,9311449570
3,2,1,11003483,643349018
3,2,1,11003483,962635265
3,2,1,11003483,2767237053
3,2,1,11003483,3844699960
3,2,1,11003483,3968953631
3,2,1,11003483,4347072944
3,2,1,11003483,4548511331
3,2,1,11003483,5352200254
3,2,1,11003483,5659674284
3,2,1,11003483,6020845747
3,2,1,11003483,8309669392
3,2,1,11003483,9230547319
3,2,1,11003483,9491186837
3,2,1,11003483,9707674161
3,2,1,11003485,492326472
3,2,1,11003485,782642978
3,2,1,11003485,1778720267
3,2,1,11003485,1884799348
3,2,1,11003485,2129194456
3,2,1,11003485,2463829043
3,2,1,11003485,2704607131
3,2,1,11003485,2740764110
3,2,1,11003485,3279312104
3,2,1,11003485,3740171429
3,2,1,11003485,4046934136
3,2,1,11003485,4085552367
3,2,1,11003485,4694917345
3,2,1,11003485,4732873084
3,2,1,11003485,5714735587
3,2,1,11003485,5821703334
3,2,1,11003485,6246286806
3,2,1,11003485,6859516727
3,2,1,11003485,6894503965
3,2,1,11003485,7100882172
3,2,1,11003485,7727170241
3,2,1,11003485,7977996736
3,2,1,11003485,8353058960
3,2,1,11003485,8367038887
3,2,1,11003485,8624781025
3,2,1,11003485,8640735698
3,2,1,11003485,9047947502
3,2,1,11003485,9234036958
3,2,1,11003486,529787619
3,2,1,11003486,814110206
3,2,1,11003486,1215114240
3,2,1,11003486,1919820351
3,2,1,11003486,2048287646
3,2,1,11003486,3356977258
3,2,1,11003486,3930880737
3,2,1,11003486,4084062741
3,2,1,11003486,6119948925
3,2,1,11003486,6154800984
3,2,1,11003486,7885725162
3,2,1,11003486,8777965122
3,2,1,11003486,9087288892
3,2,1,11003486,9274683527
3,2,1,11003500,108000234
3,2,1,11003500,120709512
3,2,1,11003500,160514956
3,2,1,11003500,3318971987
3,2,1,11003500,4322055908
3,2,1,11003500,4358122471
3,2,1,11003500,4973615568
3,2,1,11003500,5785481992
3,2,1,11003500,7103318043
3,2,1,11003500,7841496851
3,2,1,11003500,7882650734
3,2,1,11003500,7914176245
3,2,1,11003500,8706422677
3,2,1,11003500,9902447534
3,2,1,11003501,557719450
3,2,1,11003501,795024728
3,2,1,11003501,1108183380
3,2,1,11003501,3368762611
3,2,1,11003501,3497599976
3,2,1,11003501,3581261467
3,2,1,11003501,5247937767
3,2,1,11003501,6202826540
3,2,1,11003501,6629528159
3,2,1,11003501,7085178377
3,2,1,11003501,7768757168
3,2,1,11003501,8041455508
3,2,1,11003501,8050124519
3,2,1,11003501,8226358881
3,2,1,11003506,670319712
3,2,1,11003506,1180903512
3,2,1,11003506,1264142931
3,2,1,11003506,1652305785
3,2,1,11003506,1903094200
3,2,1,11003506,2754043755
3,2,1,11003506,2806900173
3,2,1,11003506,4274574855
3,2,1,11003506,5450516940
3,2,1,11003506,6715095860
3,2,1,11003506,8870845044
3,2,1,11003506,8935091791
3,2,1,11003506,8942855555
3,2,1,11003506,9453286901
3,2,1,11003507,127961335
3,2,1,11003507,1021369349
3,2,1,11003507,1658405200
3,2,1,11003507,2005847664
3,2,1,11003507,2528718245
3,2,1,11003507,2943691124
3,2,1,11003507,3876668613
3,2,1,11003507,4662230881
3,2,1,11003507,5443363981
3,2,1,11003507,6266214515
3,2,1,11003507,7049147175
3,2,1,11003507,8279209727
3,2,1,11003507,8383923196
3,2,1,11003507,8477593011
3,2,1,11003510,1750764710
3,2,1,11003510,2101401045
3,2,1,11003510,3554644720
3,2,1,11003510,4475137927
3,2,1,11003510,4534529582
3,2,1,11003510,5604956754
3,2,1,11003510,6113946337
3,2,1,11003510,6122945187
3,2,1,11003510,6188223858
3,2,1,11003510,6448351753
3,2,1,11003510,7855097694
3,2,1,11003510,8246847206
3,2,1,11003510,8650542799
3,2,1,11003510,9978519833
3,2,1,11003511,314470397
3,2,1,11003511,1493096332
3,2,1,11003511,3561449495
3,2,1,11003511,4729570857
3,2,1,11003511,4990978428
3,2,1,11003511,5012644642
3,2,1,11003511,5053186742
3,2,1,11003511,5713816597
3,2,1,11003511,6571677035
3,2,1,11003511,6749777655
3,2,1,11003511,8112578138
3,2,1,11003511,8130532370
3,2,1,11003511,8382278652
3,2,1,11003511,8784992429
3,2,1,11003514,360586217
3,2,1,11003514,582332410
3,2,1,11003514,613330001
3,2,1,11003514,855176334
3,2,1,11003514,963063691
3,2,1,11003514,967077065
3,2,1,11003514,1511898107
3,2,1,11003514,1588948494
3,2,1,11003514,1724658481
3,2,1,11003514,2385554272
3,2,1,11003514,2477255227
3,2,1,11003514,2890956769
3,2,1,11003514,2977837221
3,2,1,11003514,3086366446
3,2,1,11003514,3123676004
3,2,1,11003514,3511986470
3,2,1,11003514,4771066287
3,2,1,11003514,4866016884
3,2,1,11003514,4995908081
3,2,1,11003514,5063292672
3,2,1,11003514,6128210935
3,2,1,11003514,6325624360
3,2,1,11003514,6545971107
3,2,1,11003514,8309519884
3,2,1,11003514,8585026108
3,2,1,11003514,9424485948
3,2,1,11003514,9469136558
3,2,1,11003514,9545566388
3,2,1,11003521,245523294
3,2,1,11003521,1056670510
3,2,1,11003521,1329821009
3,2,1,11003521,1449553969
3,2,1,11003521,1903792890
3,2,1,11003521,1905454147
3,2,1,11003521,1970727434
3,2,1,11003521,2044447807
3,2,1,11003521,2674065147
3,2,1,11003521,3041006874
3,2,1,11003521,3100929916
3,2,1,11003521,5328980995
3,2,1,11003521,9459168147
3,2,1,11003521,9590386910
3,2,1,11003529,167390033
3,2,1,11003529,1921553413
3,2,1,11003529,2224881206
3,2,1,11003529,2304010799
3,2,1,11003529,3826640177
3,2,1,11003529,4691569427
3,2,1,11003529,5657163273
3,2,1,11003529,5749772634
3,2,1,11003529,5878809288
3,2,1,11003529,7059794149
3,2,1,11003529,7414320201
3,2,1,11003529,8109845819
3,2,1,11003529,8601930152
3,2,1,11003529,9997885335
3,2,1,11003558,59457593
3,2,1,11003558,217573698
3,2,1,11003558,1103541207
3,2,1,11003558,1650111124
3,2,1,11003558,1673914946
3,2,1,11003558,1762919348
3,2,1,11003558,2832283715
3,2,1,11003558,4981080974
3,2,1,11003558,5135522676
3,2,1,11003558,5153322304
3,2,1,11003558,5448694989
3,2,1,11003558,7796414716
3,2,1,11003558,8809720863
3,2,1,11003558,9940126966
3,2,1,11003560,780761717
3,2,1,11003560,2163934200
3,2,1,11003560,2174414859
3,2,1,11003560,2542345779
3,2,1,11003560,4360877194
3,2,1,11003560,4524883641
3,2,1,11003560,4777367037
3,2,1,11003560,4979807544
3,2,1,11003560,5466008884
3,2,1,11003560,5865206978
3,2,1,11003560,6783597026
3,2,1,11003560,8260610251
3,2,1,11003560,8316250580
3,2,1,11003560,9432689269
3,2,1,11003562,1101860140
3,2,1,11003562,1690222932
3,2,1,11003562,1701245315
3,2,1,11003562,3009915169
3,2,1,11003562,3290668930
3,2,1,11003562,3836299590
3,2,1,11003562,4168891191
3,2,1,11003562,5263343948
3,2,1,11003562,5306909890
3,2,1,11003562,6750729686
3,2,1,11003562,7208540899
3,2,1,11003562,7361336811
3,2,1,11003562,7688809288
3,2,1,11003562,9460370284
3,2,1,11003571,396397152
3,2,1,11003571,1900366312
3,2,1,11003571,2353876619
3,2,1,11003571,2689169716
3,2,1,11003571,3113493628
3,2,1,11003571,3220591284
3,2,1,11003571,5029965945
3,2,1,11003571,5988310320
3,2,1,11003571,6796312789
3,2,1,11003571,7442787189
3,2,1,11003571,7919029859
3,2,1,11003571,8662034109
3,2,1,11003571,9047462987
3,2,1,11003571,9199133384
3,2,1,11003585,632068
3,2,1,11003585,36449372
3,2,1,11003585,2014880478
3,2,1,11003585,2524736123
3,2,1,11003585,3561579320
3,2,1,11003585,3657527096
3,2,1,11003585,3982714203
3,2,1,11003585,4638909154
3,2,1,11003585,4640310619
3,2,1,11003585,6387124528
3,2,1,11003585,6472443458
3,2,1,11003585,6557815935
3,2,1,11003585,6824744366
3,2,1,11003585,8486879653
3,2,1,11003592,834380003
3,2,1,11003592,1021804778
3,2,1,11003592,1044120067
3,2,1,11003592,2359632256
3,2,1,11003592,6146797369
3,2,1,11003592,6308519252
3,2,1,11003592,6359944891
3,2,1,11003592,7897220665
3,2,1,11003592,8074872472
3,2,1,11003592,8870949599
3,2,1,11003592,8994546778
3,2,1,11003592,9211161233
3,2,1,11003592,9419100790
3,2,1,11003592,9734229111
3,2,1,11003594,341406229
3,2,1,11003594,1490417608
3,2,1,11003594,3237978434
3,2,1,11003594,4048082801
3,2,1,11003594,4259108281
3,2,1,11003594,4364457103
3,2,1,11003594,5631859089
3,2,1,11003594,6398602737
3,2,1,11003594,6509647183
3,2,1,11003594,6571151535
3,2,1,11003594,6890704339
3,2,1,11003594,8212231493
3,2,1,11003594,9052960261
3,2,1,11003594,9111438912
3,2,1,11003597,1179159541
3,2,1,11003597,1387026015
3,2,1,11003597,1408516420
3,2,1,11003597,2098144276
3,2,1,11003597,3526952452
3,2,1,11003597,3977759374
3,2,1,11003597,4630819534
3,2,1,11003597,4804520580
3,2,1,11003597,6201503227
3,2,1,11003597,6654075560
3,2,1,11003597,7305870820
3,2,1,11003597,7670506672
3,2,1,11003597,8348493271
3,2,1,11003597,8678978653
3,2,1,11003605,1254356052
3,2,1,11003605,1367272017
3,2,1,11003605,1440795758
3,2,1,11003605,2591238064
3,2,1,11003605,2650141796
3,2,1,11003605,2815767371
3,2,1,11003605,3456802640
3,2,1,11003605,4252740741
3,2,1,11003605,5957055813
3,2,1,11003605,5993153931
3,2,1,11003605,7913687545
3,2,1,11003605,8387992915
3,2,1,11003605,9132819934
3,2,1,11003605,9679375625
3,2,1,11003614,153121088
3,2,1,11003614,1036385960
3,2,1,11003614,1055575382
3,2,1,11003614,1274692495
3,2,1,11003614,2559077423
3,2,1,11003614,3746519932
3,2,1,11003614,3845457263
3,2,1,11003614,4201420942
3,2,1,11003614,4601309190
3,2,1,11003614,5047685721
3,2,1,11003614,5505939869
3,2,1,11003614,7924961251
3,2,1,11003614,8334496042
3,2,1,11003614,9235082128
3,2,1,11003624,904350928
3,2,1,11003624,1301545557
3,2,1,11003624,1375098333
3,2,1,11003624,2452969407
3,2,1,11003624,3197907174
3,2,1,11003624,3641152144
3,2,1,11003624,4569045552
3,2,1,11003624,4625596299
3,2,1,11003624,5614622752
3,2,1,11003624,7235362682
3,2,1,11003624,7838351448
3,2,1,11003624,9018859241
3,2,1,11003624,9285271317
3,2,1,11003624,9775032446
3,2,1,11003635,1131233110
3,2,1,11003635,1579595183
3,2,1,11003635,2337290038
3,2,1,11003635,2832754129
3,2,1,11003635,3564478497
3,2,1,11003635,3777844068
3,2,1,11003635,4562888401
3,2,1,11003635,4575136027
3,2,1,11003635,6299698358
3,2,1,11003635,6990729967
3,2,1,11003635,8144182813
3,2,1,11003635,8165219160
3,2,1,11003635,8516049953
3,2,1,11003635,8760071825
3,2,1,11003640,96967701
3,2,1,11003640,227852873
3,2,1,11003640,857487849
3,2,1,11003640,3633892478
3,2,1,11003640,3806634447
3,2,1,11003640,4058948639
3,2,1,11003640,4225686932
3,2,1,11003640,4398839406
3,2,1,11003640,4415330030
3,2,1,11003640,5236350695
3,2,1,11003640,6600937493
3,2,1,11003640,6982538981
3,2,1,11003640,8196039423
3,2,1,11003640,9739768691
3,2,1,11003646,2372208390
3,2,1,11003646,2989299851
3,2,1,11003646,3287875849
3,2,1,11003646,4201279243
3,2,1,11003646,6655885717
3,2,1,11003646,7629001286
3,2,1,11003646,8052182196
3,2,1,11003646,8138580847
3,2,1,11003646,8234605231
3,2,1,11003646,8641628018
3,2,1,11003646,8674307691
3,2,1,11003646,8764730528
3,2,1,11003646,9056813809
3,2,1,11003646,9572393994
3,2,1,11003647,621850080
3,2,1,11003647,655519667
3,2,1,11003647,1167711489
3,2,1,11003647,1961169668
3,2,1,11003647,3432887968
3,2,1,11003647,4144056915
3,2,1,11003647,5239471612
3,2,1,11003647,5795407787
3,2,1,11003647,5978503378
3,2,1,11003647,6021127920
3,2,1,11003647,6290832093
3,2,1,11003647,6708533449
3,2,1,11003647,8196542803
3,2,1,11003647,9259363114
3,2,1,11003655,304469770
3,2,1,11003655,650299499
3,2,1,11003655,1748978662
3,2,1,11003655,2567061822
3,2,1,11003655,3708182991
3,2,1,11003655,3762382188
3,2,1,11003655,4438629760
3,2,1,11003655,4736124464
3,2,1,11003655,4856085177
3,2,1,11003655,5709079277
3,2,1,11003655,6314674971
3,2,1,11003655,7927671036
3,2,1,11003655,9015066340
3,2,1,11003655,9124824778
3,2,1,11003672,90001843
3,2,1,11003672,426355860
3,2,1,11003672,888364538
3,2,1,11003672,2893568393
3,2,1,11003672,3165817753
3,2,1,11003672,5311733939
3,2,1,11003672,5756163627
3,2,1,11003672,6228471280
3,2,1,11003672,6899994839
3,2,1,11003672,7217999498
3,2,1,11003672,8254281851
3,2,1,11003672,8972486462
3,2,1,11003672,9070008074
3,2,1,11003672,9323651636
3,2,1,11003675,1022416484
3,2,1,11003675,1802200865
3,2,1,11003675,1817798472
3,2,1,11003675,1894599051
3,2,1,11003675,2581055072
3,2,1,11003675,2675070380
3,2,1,11003675,2976856091
3,2,1,11003675,3063177396
3,2,1,11003675,5137154837
3,2,1,11003675,5285826698
3,2,1,11003675,7259097888
3,2,1,11003675,7929698273
3,2,1,11003675,9168239295
3,2,1,11003675,9263367346
3,2,1,11003678,796304808
3,2,1,11003678,1184440454
3,2,1,11003678,1584665857
3,2,1,11003678,1695544583
3,2,1,11003678,3869033178
3,2,1,11003678,4149566277
3,2,1,11003678,4629965447
3,2,1,11003678,5362569368
3,2,1,11003678,9090788096
3,2,1,11003678,9308967417
3,2,1,11003678,9665532032
3,2,1,11003678,9736643155
3,2,1,11003678,9872290139
3,2,1,11003678,9922218676
3,2,1,11003685,826902099
3,2,1,11003685,1046559319
3,2,1,11003685,1137552973
3,2,1,11003685,3108135981
3,2,1,11003685,3178861922
3,2,1,11003685,3318519009
3,2,1,11003685,5284267130
3,2,1,11003685,5595388021
3,2,1,11003685,5816569756
3,2,1,11003685,5915631651
3,2,1,11003685,6949450083
3,2,1,11003685,9101010050
3,2,1,11003685,9438585812
3,2,1,11003685,9642634889
3,2,1,11003694,534928070
3,2,1,11003694,2651546391
3,2,1,11003694,3240226614
3,2,1,11003694,3918637492
3,2,1,11003694,5014058195
3,2,1,11003694,5020929917
3,2,1,11003694,5612089467
3,2,1,11003694,6483299123
3,2,1,11003694,6734227314
3,2,1,11003694,7164609159
3,2,1,11003694,7388714081
3,2,1,11003694,8116363612
3,2,1,11003694,8352940051
3,2,1,11003694,8668999135
3,2,1,11003696,5637532
3,2,1,11003696,1186892241
3,2,1,11003696,1863118007
3,2,1,11003696,2549538733
3,2,1,11003696,3283615332
3,2,1,11003696,3726111288
3,2,1,11003696,4192119111
3,2,1,11003696,5152662673
3,2,1,11003696,5717480283
